domain,device,slot,size,bidder,account_id,domain_id,slot_id,ab_tests,media_type
realsimple.com,"pc,tablet",leaderboard-fixed/tier3,,Roundel,382319,,,,
realsimple.com,"pc,tablet",leaderboard-fixed/tier3,,Rubicon Project,7499,426792,2442132,,
realsimple.com,"pc,tablet",leaderboard-fixed/tier3,,TrustX,,,22510,,
realsimple.com,"pc,tablet",leaderboard-flex/tier1,,AppNexus,,,21220320,,
realsimple.com,"pc,tablet",leaderboard-flex/tier1,,Index Exchange,,,446924,,
realsimple.com,"pc,tablet",leaderboard-flex/tier1,,OneMobile,,8a9698a4017a7ae782afe89dced50049,rsm_leadrbrd_flex_tier1_728x90,,
realsimple.com,"pc,tablet",leaderboard-flex/tier1,,Pubmatic,158139,,3518006,,
realsimple.com,"pc,tablet",leaderboard-flex/tier1,,Roundel,382319,,,,
realsimple.com,"pc,tablet",leaderboard-flex/tier1,,Rubicon Project,7499,426792,2442134,,
realsimple.com,"pc,tablet",leaderboard-flex/tier1,,TrustX,,,22511,,
realsimple.com,"pc,tablet",leaderboard-flex/tier2,,AppNexus,,,21220323,,
realsimple.com,"pc,tablet",leaderboard-flex/tier2,,Index Exchange,,,446927,,
realsimple.com,"pc,tablet",leaderboard-flex/tier2,,OneMobile,,8a9698a4017a7ae782afe89dced50049,rsm_leadrbrd_flex_tier2_728x90,,
realsimple.com,"pc,tablet",leaderboard-flex/tier2,,Pubmatic,158139,,3517585,,
realsimple.com,"pc,tablet",leaderboard-flex/tier2,,Roundel,382319,,,,
realsimple.com,"pc,tablet",leaderboard-flex/tier2,,Rubicon Project,7499,426792,2442136,,
realsimple.com,"pc,tablet",leaderboard-flex/tier2,,TrustX,,,22514,,
realsimple.com,"pc,tablet",leaderboardac/tier2,,AppNexus,,,21220320,,
realsimple.com,"pc,tablet",leaderboardac/tier2,,Index Exchange,,,446924,,
realsimple.com,"pc,tablet",leaderboardac/tier2,,OneMobile,,8a9698a4017a7ae782afe89dced50049,rsm_leadrbrd_flex_tier1_728x90,,
realsimple.com,"pc,tablet",leaderboardac/tier2,,Pubmatic,158139,,3518006,,
realsimple.com,"pc,tablet",leaderboardac/tier2,,Roundel,382319,,,,
realsimple.com,"pc,tablet",leaderboardac/tier2,,Rubicon Project,7499,426792,2442134,,
realsimple.com,"pc,tablet",leaderboardac/tier2,,TrustX,,,22511,,
realsimple.com,"pc,tablet",leaderboardac/tier3,,AppNexus,,,21220323,,
realsimple.com,"pc,tablet",leaderboardac/tier3,,Index Exchange,,,446927,,
realsimple.com,"pc,tablet",leaderboardac/tier3,,OneMobile,,8a9698a4017a7ae782afe89dced50049,rsm_leadrbrd_flex_tier2_728x90,,
realsimple.com,"pc,tablet",leaderboardac/tier3,,Pubmatic,158139,,3517585,,
realsimple.com,"pc,tablet",leaderboardac/tier3,,Roundel,382319,,,,
realsimple.com,"pc,tablet",leaderboardac/tier3,,Rubicon Project,7499,426792,2442136,,
realsimple.com,"pc,tablet",leaderboardac/tier3,,TrustX,,,22514,,
realsimple.com,"pc,tablet",leaderboardfooter-flex/tier1,,AppNexus,,,21220317,,
realsimple.com,"pc,tablet",leaderboardfooter-flex/tier1,,Index Exchange,,,446919,,
realsimple.com,"pc,tablet",leaderboardfooter-flex/tier1,,OneMobile,,8a9698a4017a7ae782afe89dced50049,rsm_leadrbrd_fixed_tier1_728x90,,
realsimple.com,"pc,tablet",leaderboardfooter-flex/tier1,,Pubmatic,158139,,3517572,,
realsimple.com,"pc,tablet",leaderboardfooter-flex/tier1,,Roundel,382319,,,,
realsimple.com,"pc,tablet",leaderboardfooter-flex/tier1,,Rubicon Project,7499,426792,2442128,,
realsimple.com,"pc,tablet",leaderboardfooter-flex/tier1,,TrustX,,,22508,,
realsimple.com,"pc,tablet",leaderboardfooter-flex/tier2,,AppNexus,,,21220318,,
realsimple.com,"pc,tablet",leaderboardfooter-flex/tier2,,Index Exchange,,,446920,,
realsimple.com,"pc,tablet",leaderboardfooter-flex/tier2,,OneMobile,,8a9698a4017a7ae782afe89dced50049,rsm_leadrbrd_fixed_tier2_728x90,,
realsimple.com,"pc,tablet",leaderboardfooter-flex/tier2,,Pubmatic,158139,,3517574,,
realsimple.com,"pc,tablet",leaderboardfooter-flex/tier2,,Roundel,382319,,,,
realsimple.com,"pc,tablet",leaderboardfooter-flex/tier2,,Rubicon Project,7499,426792,2442130,,
realsimple.com,"pc,tablet",leaderboardfooter-flex/tier2,,TrustX,,,22509,,
realsimple.com,"pc,tablet",leaderboardfooter-flex/tier3,,AppNexus,,,21220319,,
realsimple.com,"pc,tablet",leaderboardfooter-flex/tier3,,Index Exchange,,,446921,,
realsimple.com,"pc,tablet",leaderboardfooter-flex/tier3,,OneMobile,,8a9698a4017a7ae782afe89dced50049,rsm_leadrbrd_fixed_tier3_728x90,,
realsimple.com,"pc,tablet",leaderboardfooter-flex/tier3,,Pubmatic,158139,,3517578,,
realsimple.com,"pc,tablet",leaderboardfooter-flex/tier3,,Roundel,382319,,,,
realsimple.com,"pc,tablet",leaderboardfooter-flex/tier3,,Rubicon Project,7499,426792,2442132,,
realsimple.com,"pc,tablet",leaderboardfooter-flex/tier3,,TrustX,,,22510,,
realsimple.com,"pc,tablet",preroll,,AppNexus,,,21220313,,instream
realsimple.com,"pc,tablet",preroll,,Index Exchange,,,479137,,instream
realsimple.com,"pc,tablet",preroll,,Pubmatic,158139,,3581125,,instream
realsimple.com,"pc,tablet",preroll,,Roundel,578566,,,,instream
realsimple.com,"pc,tablet",preroll,,Rubicon Project,7499,426792,2442150,,instream
realsimple.com,"pc,tablet",preroll,,TrustX,,,22638,,instream
realsimple.com,"pc,tablet",square-fixed/tier1,,AppNexus,,,21220326,,
realsimple.com,"pc,tablet",square-fixed/tier1,,Index Exchange,,,446943,,
realsimple.com,"pc,tablet",square-fixed/tier1,,OneMobile,,8a9698a4017a7ae782afe89dced50049,rsm_square_fixed_tier1_300x250,,
realsimple.com,"pc,tablet",square-fixed/tier1,,Pubmatic,158139,,3517575,,
realsimple.com,"pc,tablet",square-fixed/tier1,,Roundel,382319,,,,
realsimple.com,"pc,tablet",square-fixed/tier1,,Rubicon Project,7499,426792,2442138,,
realsimple.com,"pc,tablet",square-fixed/tier1,,TrustX,,,22517,,
realsimple.com,"pc,tablet",square-fixed/tier2,,AppNexus,,,21220327,,
realsimple.com,"pc,tablet",square-fixed/tier2,,Index Exchange,,,446944,,
realsimple.com,"pc,tablet",square-fixed/tier2,,OneMobile,,8a9698a4017a7ae782afe89dced50049,rsm_square_fixed_tier2_300x250,,
realsimple.com,"pc,tablet",square-fixed/tier2,,Pubmatic,158139,,3517579,,
realsimple.com,"pc,tablet",square-fixed/tier2,,Roundel,382319,,,,
realsimple.com,"pc,tablet",square-fixed/tier2,,Rubicon Project,7499,426792,2442140,,
realsimple.com,"pc,tablet",square-fixed/tier2,,TrustX,,,22518,,
realsimple.com,"pc,tablet",square-fixed/tier3,,AppNexus,,,21220328,,
realsimple.com,"pc,tablet",square-fixed/tier3,,Index Exchange,,,446945,,
realsimple.com,"pc,tablet",square-fixed/tier3,,OneMobile,,8a9698a4017a7ae782afe89dced50049,rsm_square_fixed_tier3_300x250,,
realsimple.com,"pc,tablet",square-fixed/tier3,,Pubmatic,158139,,3518007,,
realsimple.com,"pc,tablet",square-fixed/tier3,,Roundel,382319,,,,
realsimple.com,"pc,tablet",square-fixed/tier3,,Rubicon Project,7499,426792,2442142,,
realsimple.com,"pc,tablet",square-fixed/tier3,,TrustX,,,22519,,
realsimple.com,"pc,tablet",square-fixed/tier4,,AppNexus,,,21220329,,
realsimple.com,"pc,tablet",square-fixed/tier4,,Index Exchange,,,446946,,
realsimple.com,"pc,tablet",square-fixed/tier4,,OneMobile,,8a9698a4017a7ae782afe89dced50049,rsm_square_fixed_tier4_300x250,,
realsimple.com,"pc,tablet",square-fixed/tier4,,Pubmatic,158139,,3517581,,
realsimple.com,"pc,tablet",square-fixed/tier4,,Roundel,382319,,,,
realsimple.com,"pc,tablet",square-fixed/tier4,,Rubicon Project,7499,426792,2442144,,
realsimple.com,"pc,tablet",square-fixed/tier4,,TrustX,,,22520,,
realsimple.com,"pc,tablet",square-flex/tier1,,AppNexus,,,21220330,,
realsimple.com,"pc,tablet",square-flex/tier1,,Index Exchange,,,446949,,
realsimple.com,"pc,tablet",square-flex/tier1,,OneMobile,,8a9698a4017a7ae782afe89dced50049,rsm_square_flex_tier1_300x250,,
realsimple.com,"pc,tablet",square-flex/tier1,,Pubmatic,158139,,3517584,,
realsimple.com,"pc,tablet",square-flex/tier1,,Roundel,382319,,,,
realsimple.com,"pc,tablet",square-flex/tier1,,Rubicon Project,7499,426792,2442146,,
realsimple.com,"pc,tablet",square-flex/tier1,,TrustX,,,22521,,
realsimple.com,"pc,tablet",square-flex/tier2,,AppNexus,,,21220333,,
realsimple.com,"pc,tablet",square-flex/tier2,,Index Exchange,,,446913,,
realsimple.com,"pc,tablet",square-flex/tier2,,OneMobile,,8a9698a4017a7ae782afe89dced50049,rsm_square_flex_tier2_300x250,,
realsimple.com,"pc,tablet",square-flex/tier2,,Pubmatic,158139,,3517576,,
realsimple.com,"pc,tablet",square-flex/tier2,,Roundel,382319,,,,
realsimple.com,"pc,tablet",square-flex/tier2,,Rubicon Project,7499,426792,2442148,,
realsimple.com,"pc,tablet",square-flex/tier2,,TrustX,,,22524,,
realsimple.com,mobile,mob-adhesive-banner-fixed/tier1,,AppNexus,,,21220302,,
realsimple.com,mobile,mob-adhesive-banner-fixed/tier1,,Index Exchange,,,446930,,
realsimple.com,mobile,mob-adhesive-banner-fixed/tier1,,OneMobile,,8a9698a4017a7ae782afe89dced50049,rsm_mob_adhesive_fixed_tier1_320x50,,
realsimple.com,mobile,mob-adhesive-banner-fixed/tier1,,Pubmatic,158139,,3479607,,
realsimple.com,mobile,mob-adhesive-banner-fixed/tier1,,Roundel,382319,,,,
realsimple.com,mobile,mob-adhesive-banner-fixed/tier1,,Rubicon Project,7499,426794,2442152,,
realsimple.com,mobile,mob-adhesive-banner-fixed/tier1,,TrustX,,,22267,,
realsimple.com,mobile,mob-adhesive-banner-fixed/tier3,,AppNexus,,,21220303,,
realsimple.com,mobile,mob-adhesive-banner-fixed/tier3,,Index Exchange,,,446887,,
realsimple.com,mobile,mob-adhesive-banner-fixed/tier3,,OneMobile,,8a9698a4017a7ae782afe89dced50049,rsm_mob_adhesive_fixed_tier3_320x50,,
realsimple.com,mobile,mob-adhesive-banner-fixed/tier3,,Pubmatic,158139,,3479608,,
realsimple.com,mobile,mob-adhesive-banner-fixed/tier3,,Roundel,382319,,,,
realsimple.com,mobile,mob-adhesive-banner-fixed/tier3,,Rubicon Project,7499,426794,2442154,,
realsimple.com,mobile,mob-adhesive-banner-fixed/tier3,,TrustX,,,22268,,
realsimple.com,mobile,mob-banner-fixed/tier1,,AppNexus,,,21220304,,
realsimple.com,mobile,mob-banner-fixed/tier1,,Index Exchange,,,446931,,
realsimple.com,mobile,mob-banner-fixed/tier1,,OneMobile,,8a9698a4017a7ae782afe89dced50049,rsm_mob_banner_fixed_tier1_320x50,,
realsimple.com,mobile,mob-banner-fixed/tier1,,Pubmatic,158139,,3479609,,
realsimple.com,mobile,mob-banner-fixed/tier1,,Roundel,382319,,,,
realsimple.com,mobile,mob-banner-fixed/tier1,,Rubicon Project,7499,426794,2442156,,
realsimple.com,mobile,mob-banner-fixed/tier1,,TrustX,,,22269,,
realsimple.com,mobile,mob-square-fixed/tier1,,AppNexus,,,21220305,,
realsimple.com,mobile,mob-square-fixed/tier1,,Index Exchange,,,446935,,
realsimple.com,mobile,mob-square-fixed/tier1,,OneMobile,,8a9698a4017a7ae782afe89dced50049,rsm_mob_square_fixed_tier1_300x250,,
realsimple.com,mobile,mob-square-fixed/tier1,,Pubmatic,158139,,3479610,,
realsimple.com,mobile,mob-square-fixed/tier1,,Roundel,382319,,,,
realsimple.com,mobile,mob-square-fixed/tier1,,Rubicon Project,7499,426794,2442158,,
realsimple.com,mobile,mob-square-fixed/tier1,,TrustX,,,22270,,
realsimple.com,mobile,mob-square-fixed/tier2,,AppNexus,,,21220306,,
realsimple.com,mobile,mob-square-fixed/tier2,,Index Exchange,,,446936,,
realsimple.com,mobile,mob-square-fixed/tier2,,OneMobile,,8a9698a4017a7ae782afe89dced50049,rsm_mob_square_fixed_tier2_300x250,,
realsimple.com,mobile,mob-square-fixed/tier2,,Pubmatic,158139,,3479611,,
realsimple.com,mobile,mob-square-fixed/tier2,,Roundel,382319,,,,
realsimple.com,mobile,mob-square-fixed/tier2,,Rubicon Project,7499,426794,2442160,,
realsimple.com,mobile,mob-square-fixed/tier2,,TrustX,,,22271,,
realsimple.com,mobile,mob-square-fixed/tier3,,AppNexus,,,21220307,,
realsimple.com,mobile,mob-square-fixed/tier3,,Index Exchange,,,446937,,
realsimple.com,mobile,mob-square-fixed/tier3,,OneMobile,,8a9698a4017a7ae782afe89dced50049,rsm_mob_square_fixed_tier3_300x250,,
realsimple.com,mobile,mob-square-fixed/tier3,,Pubmatic,158139,,3479612,,
realsimple.com,mobile,mob-square-fixed/tier3,,Roundel,382319,,,,
realsimple.com,mobile,mob-square-fixed/tier3,,Rubicon Project,7499,426794,2442162,,
realsimple.com,mobile,mob-square-fixed/tier3,,TrustX,,,22272,,
realsimple.com,mobile,mob-square-fixed/tier4,,AppNexus,,,21220308,,
realsimple.com,mobile,mob-square-fixed/tier4,,Index Exchange,,,446938,,
realsimple.com,mobile,mob-square-fixed/tier4,,OneMobile,,8a9698a4017a7ae782afe89dced50049,rsm_mob_square_fixed_tier4_300x250,,
realsimple.com,mobile,mob-square-fixed/tier4,,Pubmatic,158139,,3479613,,
realsimple.com,mobile,mob-square-fixed/tier4,,Roundel,382319,,,,
realsimple.com,mobile,mob-square-fixed/tier4,,Rubicon Project,7499,426794,2442164,,
realsimple.com,mobile,mob-square-fixed/tier4,,TrustX,,,22273,,
realsimple.com,mobile,mob-square-flex/tier1,,AppNexus,,,21220309,,
realsimple.com,mobile,mob-square-flex/tier1,,Index Exchange,,,446939,,
realsimple.com,mobile,mob-square-flex/tier1,,OneMobile,,8a9698a4017a7ae782afe89dced50049,rsm_mob_square_flex_tier1_300x250,,
realsimple.com,mobile,mob-square-flex/tier1,,Pubmatic,158139,,3479614,,
realsimple.com,mobile,mob-square-flex/tier1,,Roundel,382319,,,,
realsimple.com,mobile,mob-square-flex/tier1,,Rubicon Project,7499,426794,2442166,,
realsimple.com,mobile,mob-square-flex/tier1,,TrustX,,,22274,,
realsimple.com,mobile,mob-square-flex/tier2,,AppNexus,,,21220310,,
realsimple.com,mobile,mob-square-flex/tier2,,Index Exchange,,,446940,,
realsimple.com,mobile,mob-square-flex/tier2,,OneMobile,,8a9698a4017a7ae782afe89dced50049,rsm_mob_square_flex_tier2_300x250,,
realsimple.com,mobile,mob-square-flex/tier2,,Pubmatic,158139,,3479615,,
realsimple.com,mobile,mob-square-flex/tier2,,Roundel,382319,,,,
realsimple.com,mobile,mob-square-flex/tier2,,Rubicon Project,7499,426794,2442168,,
realsimple.com,mobile,mob-square-flex/tier2,,TrustX,,,22275,,
realsimple.com,mobile,mob-square-flex/tier3,,AppNexus,,,21220311,,
realsimple.com,mobile,mob-square-flex/tier3,,Index Exchange,,,446941,,
realsimple.com,mobile,mob-square-flex/tier3,,OneMobile,,8a9698a4017a7ae782afe89dced50049,rsm_mob_square_flex_tier3_300x250,,
realsimple.com,mobile,mob-square-flex/tier3,,Pubmatic,158139,,3479616,,
realsimple.com,mobile,mob-square-flex/tier3,,Roundel,382319,,,,
realsimple.com,mobile,mob-square-flex/tier3,,Rubicon Project,7499,426794,2442170,,
realsimple.com,mobile,mob-square-flex/tier3,,TrustX,,,22276,,
realsimple.com,mobile,mob-square-flex/tier4,,AppNexus,,,21220312,,
realsimple.com,mobile,mob-square-flex/tier4,,Index Exchange,,,446942,,
realsimple.com,mobile,mob-square-flex/tier4,,OneMobile,,8a9698a4017a7ae782afe89dced50049,rsm_mob_square_flex_tier4_300x250,,
realsimple.com,mobile,mob-square-flex/tier4,,Pubmatic,158139,,3479617,,
realsimple.com,mobile,mob-square-flex/tier4,,Roundel,382319,,,,
realsimple.com,mobile,mob-square-flex/tier4,,Rubicon Project,7499,426794,2442172,,
realsimple.com,mobile,mob-square-flex/tier4,,TrustX,,,22277,,
realsimple.com,mobile,mob-squarefooter-fixed/tier1,,AppNexus,,,21220305,,
realsimple.com,mobile,mob-squarefooter-fixed/tier1,,Index Exchange,,,446935,,
realsimple.com,mobile,mob-squarefooter-fixed/tier1,,OneMobile,,8a9698a4017a7ae782afe89dced50049,rsm_mob_square_fixed_tier1_300x250,,
realsimple.com,mobile,mob-squarefooter-fixed/tier1,,Pubmatic,158139,,3479610,,
realsimple.com,mobile,mob-squarefooter-fixed/tier1,,Roundel,382319,,,,
realsimple.com,mobile,mob-squarefooter-fixed/tier1,,Rubicon Project,7499,426794,2442158,,
realsimple.com,mobile,mob-squarefooter-fixed/tier1,,TrustX,,,22270,,
realsimple.com,mobile,mob-squarefooter-fixed/tier2,,AppNexus,,,21220306,,
realsimple.com,mobile,mob-squarefooter-fixed/tier2,,Index Exchange,,,446936,,
realsimple.com,mobile,mob-squarefooter-fixed/tier2,,OneMobile,,8a9698a4017a7ae782afe89dced50049,rsm_mob_square_fixed_tier2_300x250,,
realsimple.com,mobile,mob-squarefooter-fixed/tier2,,Pubmatic,158139,,3479611,,
realsimple.com,mobile,mob-squarefooter-fixed/tier2,,Roundel,382319,,,,
realsimple.com,mobile,mob-squarefooter-fixed/tier2,,Rubicon Project,7499,426794,2442160,,
realsimple.com,mobile,mob-squarefooter-fixed/tier2,,TrustX,,,22271,,
realsimple.com,mobile,mob-squarefooter-fixed/tier3,,AppNexus,,,21220307,,
realsimple.com,mobile,mob-squarefooter-fixed/tier3,,Index Exchange,,,446937,,
realsimple.com,mobile,mob-squarefooter-fixed/tier3,,OneMobile,,8a9698a4017a7ae782afe89dced50049,rsm_mob_square_fixed_tier3_300x250,,
realsimple.com,mobile,mob-squarefooter-fixed/tier3,,Pubmatic,158139,,3479612,,
realsimple.com,mobile,mob-squarefooter-fixed/tier3,,Roundel,382319,,,,
realsimple.com,mobile,mob-squarefooter-fixed/tier3,,Rubicon Project,7499,426794,2442162,,
realsimple.com,mobile,mob-squarefooter-fixed/tier3,,TrustX,,,22272,,
realsimple.com,mobile,mob-squarefooter-fixed/tier4,,AppNexus,,,21220308,,
realsimple.com,mobile,mob-squarefooter-fixed/tier4,,Index Exchange,,,446938,,
realsimple.com,mobile,mob-squarefooter-fixed/tier4,,OneMobile,,8a9698a4017a7ae782afe89dced50049,rsm_mob_square_fixed_tier4_300x250,,
realsimple.com,mobile,mob-squarefooter-fixed/tier4,,Pubmatic,158139,,3479613,,
realsimple.com,mobile,mob-squarefooter-fixed/tier4,,Roundel,382319,,,,
realsimple.com,mobile,mob-squarefooter-fixed/tier4,,Rubicon Project,7499,426794,2442164,,
realsimple.com,mobile,mob-squarefooter-fixed/tier4,,TrustX,,,22273,,
realsimple.com,mobile,preroll,,AppNexus,,,21220313,,instream
realsimple.com,mobile,preroll,,Index Exchange,,,479136,,instream
realsimple.com,mobile,preroll,,Pubmatic,158139,,3479618,,instream
realsimple.com,mobile,preroll,,Roundel,578566,,,,instream
realsimple.com,mobile,preroll,,Rubicon Project,7499,426794,2442174,,instream
realsimple.com,mobile,preroll,,TrustX,,,22499,,instream
seriouseats.com,"pc,tablet",leaderboard-fixed/tier1,,AppNexus,,,25482695,,
seriouseats.com,"pc,tablet",leaderboard-fixed/tier1,,Index Exchange,,,830467,,
seriouseats.com,"pc,tablet",leaderboard-fixed/tier1,,OneMobile,,8a9691af018180ffdca0026a8cc70039,8a9698d2018180ffd7df028ad4b0006b,,
seriouseats.com,"pc,tablet",leaderboard-fixed/tier1,,Pubmatic,158139,,4515355,,
seriouseats.com,"pc,tablet",leaderboard-fixed/tier1,,Roundel,382319,,,,
seriouseats.com,"pc,tablet",leaderboard-fixed/tier1,,Rubicon Project,7499,426848,2442176,,
seriouseats.com,"pc,tablet",leaderboard-fixed/tier1,,TrustX,,,351486,,
seriouseats.com,"pc,tablet",leaderboard-fixed/tier2,,AppNexus,,,25482696,,
seriouseats.com,"pc,tablet",leaderboard-fixed/tier2,,Index Exchange,,,830460,,
seriouseats.com,"pc,tablet",leaderboard-fixed/tier2,,OneMobile,,8a9691af018180ffdca0026a8cc70039,8a9694b2018180ffe245028ad65e0083,,
seriouseats.com,"pc,tablet",leaderboard-fixed/tier2,,Pubmatic,158139,,4515046,,
seriouseats.com,"pc,tablet",leaderboard-fixed/tier2,,Roundel,382319,,,,
seriouseats.com,"pc,tablet",leaderboard-fixed/tier2,,Rubicon Project,7499,426848,2442178,,
seriouseats.com,"pc,tablet",leaderboard-fixed/tier2,,TrustX,,,351489,,
seriouseats.com,"pc,tablet",leaderboard-fixed/tier3,,AppNexus,,,25482697,,
seriouseats.com,"pc,tablet",leaderboard-fixed/tier3,,Index Exchange,,,830462,,
seriouseats.com,"pc,tablet",leaderboard-fixed/tier3,,OneMobile,,8a9691af018180ffdca0026a8cc70039,8a9691af018180ffdca0028ad80d0075,,
seriouseats.com,"pc,tablet",leaderboard-fixed/tier3,,Pubmatic,158139,,4515047,,
seriouseats.com,"pc,tablet",leaderboard-fixed/tier3,,Roundel,382319,,,,
seriouseats.com,"pc,tablet",leaderboard-fixed/tier3,,Rubicon Project,7499,426848,2442180,,
seriouseats.com,"pc,tablet",leaderboard-fixed/tier3,,TrustX,,,351488,,
seriouseats.com,"pc,tablet",leaderboard-fixed/tier4,,AppNexus,,,25482698,,
seriouseats.com,"pc,tablet",leaderboard-fixed/tier4,,Index Exchange,,,830466,,
seriouseats.com,"pc,tablet",leaderboard-fixed/tier4,,OneMobile,,8a9691af018180ffdca0026a8cc70039,8a9698d2018180ffd7df028ad9d5006c,,
seriouseats.com,"pc,tablet",leaderboard-fixed/tier4,,Pubmatic,158139,,4515048,,
seriouseats.com,"pc,tablet",leaderboard-fixed/tier4,,Roundel,382319,,,,
seriouseats.com,"pc,tablet",leaderboard-fixed/tier4,,Rubicon Project,7499,426848,2442182,,
seriouseats.com,"pc,tablet",leaderboard-fixed/tier4,,TrustX,,,351492,,
seriouseats.com,"pc,tablet",leaderboard-flex/tier1,,AppNexus,,,25482699,,
seriouseats.com,"pc,tablet",leaderboard-flex/tier1,,Index Exchange,,,830468,,
seriouseats.com,"pc,tablet",leaderboard-flex/tier1,,OneMobile,,8a9691af018180ffdca0026a8cc70039,8a9694b2018180ffe245028adb8c0084,,
seriouseats.com,"pc,tablet",leaderboard-flex/tier1,,Pubmatic,158139,,4515049,,
seriouseats.com,"pc,tablet",leaderboard-flex/tier1,,Roundel,382319,,,,
seriouseats.com,"pc,tablet",leaderboard-flex/tier1,,Rubicon Project,7499,426848,2442184,,
seriouseats.com,"pc,tablet",leaderboard-flex/tier1,,TrustX,,,351493,,
seriouseats.com,"pc,tablet",leaderboardac/tier2,,AppNexus,,,25482699,,
seriouseats.com,"pc,tablet",leaderboardac/tier2,,Index Exchange,,,830468,,
seriouseats.com,"pc,tablet",leaderboardac/tier2,,OneMobile,,8a9691af018180ffdca0026a8cc70039,8a9694b2018180ffe245028adb8c0084,,
seriouseats.com,"pc,tablet",leaderboardac/tier2,,Pubmatic,158139,,4515049,,
seriouseats.com,"pc,tablet",leaderboardac/tier2,,Roundel,382319,,,,
seriouseats.com,"pc,tablet",leaderboardac/tier2,,Rubicon Project,7499,426848,2442184,,
seriouseats.com,"pc,tablet",leaderboardac/tier2,,TrustX,,,351493,,
seriouseats.com,"pc,tablet",leaderboardfooter-flex/tier1,,AppNexus,,,25482695,,
seriouseats.com,"pc,tablet",leaderboardfooter-flex/tier1,,Index Exchange,,,830467,,
seriouseats.com,"pc,tablet",leaderboardfooter-flex/tier1,,OneMobile,,8a9691af018180ffdca0026a8cc70039,8a9698d2018180ffd7df028ad4b0006b,,
seriouseats.com,"pc,tablet",leaderboardfooter-flex/tier1,,Pubmatic,158139,,4515355,,
seriouseats.com,"pc,tablet",leaderboardfooter-flex/tier1,,Roundel,382319,,,,
seriouseats.com,"pc,tablet",leaderboardfooter-flex/tier1,,Rubicon Project,7499,426848,2442176,,
seriouseats.com,"pc,tablet",leaderboardfooter-flex/tier1,,TrustX,,,351486,,
seriouseats.com,"pc,tablet",leaderboardfooter-flex/tier2,,AppNexus,,,25482696,,
seriouseats.com,"pc,tablet",leaderboardfooter-flex/tier2,,Index Exchange,,,830460,,
seriouseats.com,"pc,tablet",leaderboardfooter-flex/tier2,,OneMobile,,8a9691af018180ffdca0026a8cc70039,8a9694b2018180ffe245028ad65e0083,,
seriouseats.com,"pc,tablet",leaderboardfooter-flex/tier2,,Pubmatic,158139,,4515046,,
seriouseats.com,"pc,tablet",leaderboardfooter-flex/tier2,,Roundel,382319,,,,
seriouseats.com,"pc,tablet",leaderboardfooter-flex/tier2,,Rubicon Project,7499,426848,2442178,,
seriouseats.com,"pc,tablet",leaderboardfooter-flex/tier2,,TrustX,,,351489,,
seriouseats.com,"pc,tablet",leaderboardfooter-flex/tier3,,AppNexus,,,25482697,,
seriouseats.com,"pc,tablet",leaderboardfooter-flex/tier3,,Index Exchange,,,830462,,
seriouseats.com,"pc,tablet",leaderboardfooter-flex/tier3,,OneMobile,,8a9691af018180ffdca0026a8cc70039,8a9691af018180ffdca0028ad80d0075,,
seriouseats.com,"pc,tablet",leaderboardfooter-flex/tier3,,Pubmatic,158139,,4515047,,
seriouseats.com,"pc,tablet",leaderboardfooter-flex/tier3,,Roundel,382319,,,,
seriouseats.com,"pc,tablet",leaderboardfooter-flex/tier3,,Rubicon Project,7499,426848,2442180,,
seriouseats.com,"pc,tablet",leaderboardfooter-flex/tier3,,TrustX,,,351488,,
seriouseats.com,"pc,tablet",leaderboardfooter-flex/tier4,,AppNexus,,,25482698,,
seriouseats.com,"pc,tablet",leaderboardfooter-flex/tier4,,Index Exchange,,,830466,,
seriouseats.com,"pc,tablet",leaderboardfooter-flex/tier4,,OneMobile,,8a9691af018180ffdca0026a8cc70039,8a9698d2018180ffd7df028ad9d5006c,,
seriouseats.com,"pc,tablet",leaderboardfooter-flex/tier4,,Pubmatic,158139,,4515048,,
seriouseats.com,"pc,tablet",leaderboardfooter-flex/tier4,,Roundel,382319,,,,
seriouseats.com,"pc,tablet",leaderboardfooter-flex/tier4,,Rubicon Project,7499,426848,2442182,,
seriouseats.com,"pc,tablet",leaderboardfooter-flex/tier4,,TrustX,,,351492,,
seriouseats.com,"pc,tablet",preroll,,AppNexus,,,25482705,,instream
seriouseats.com,"pc,tablet",preroll,,Index Exchange,,,830485,,instream
seriouseats.com,"pc,tablet",preroll,,Pubmatic,158139,,4515055,,instream
seriouseats.com,"pc,tablet",preroll,,Roundel,578566,,,,instream
seriouseats.com,"pc,tablet",preroll,,Rubicon Project,7499,426848,2442196,,instream
seriouseats.com,"pc,tablet",preroll,,TrustX,,,351821,,instream
seriouseats.com,"pc,tablet",square-fixed/tier1,,AppNexus,,,25482700,,
seriouseats.com,"pc,tablet",square-fixed/tier1,,Index Exchange,,,830474,,
seriouseats.com,"pc,tablet",square-fixed/tier1,,OneMobile,,8a9691af018180ffdca0026a8cc70039,8a9691af018180ffdca0028add5a0076,,
seriouseats.com,"pc,tablet",square-fixed/tier1,,Pubmatic,158139,,4515050,,
seriouseats.com,"pc,tablet",square-fixed/tier1,,Roundel,382319,,,,
seriouseats.com,"pc,tablet",square-fixed/tier1,,Rubicon Project,7499,426848,2442186,,
seriouseats.com,"pc,tablet",square-fixed/tier1,,TrustX,,,351490,,
seriouseats.com,"pc,tablet",square-fixed/tier2,,AppNexus,,,25482701,,
